PMID,Title,Dataset,sentence_id,rhetorical_role,label_confidence,local_similarity_to_previous_sentence,similarity_to_opening_anchor,similarity_to_own_role_anchor_loo,previous_role,same_role_as_previous,low_local_similarity_flag,within_role_low_similarity_flag
31969148,Effects of non-surgical periodontal therapy on systemic inflammation and metabolic markers in patients undergoing haemodialysis and/or peritoneal dialysis: a systematic review and meta-analysis.,Review,6,Methods,0.99,0.2612821459770202,0.2426830232143402,0.5108829736709595,Methods,True,False,False
31969148,Effects of non-surgical periodontal therapy on systemic inflammation and metabolic markers in patients undergoing haemodialysis and/or peritoneal dialysis: a systematic review and meta-analysis.,Review,7,Results,0.99,0.3904295265674591,0.2409253567457199,0.4201239347457886,Methods,False,False,False
31969148,Effects of non-surgical periodontal therapy on systemic inflammation and metabolic markers in patients undergoing haemodialysis and/or peritoneal dialysis: a systematic review and meta-analysis.,Review,8,Results,0.99,0.3642784357070923,0.6689311861991882,0.5070516467094421,Results,True,False,False
31969148,Effects of non-surgical periodontal therapy on systemic inflammation and metabolic markers in patients undergoing haemodialysis and/or peritoneal dialysis: a systematic review and meta-analysis.,Review,9,Results,0.99,0.4176892042160034,0.3100770115852356,0.4987803101539612,Results,True,False,False
31969148,Effects of non-surgical periodontal therapy on systemic inflammation and metabolic markers in patients undergoing haemodialysis and/or peritoneal dialysis: a systematic review and meta-analysis.,Review,10,Results,0.98,0.3677573800086975,0.3958320915699005,0.4315078258514404,Results,True,False,False
31969148,Effects of non-surgical periodontal therapy on systemic inflammation and metabolic markers in patients undergoing haemodialysis and/or peritoneal dialysis: a systematic review and meta-analysis.,Review,11,Conclusion,0.99,0.0826958864927291,0.0229906179010868,0.0847399234771728,Results,False,True,False
31969148,Effects of non-surgical periodontal therapy on systemic inflammation and metabolic markers in patients undergoing haemodialysis and/or peritoneal dialysis: a systematic review and meta-analysis.,Review,12,Conclusion,0.99,0.0774387270212173,0.4578319191932678,0.4318090677261352,Conclusion,True,True,True
31969148,Effects of non-surgical periodontal therapy on systemic inflammation and metabolic markers in patients undergoing haemodialysis and/or peritoneal dialysis: a systematic review and meta-analysis.,Review,13,Conclusion,0.98,0.5548318028450012,0.3924148976802826,0.4270073473453522,Conclusion,True,False,False
31969148,Effects of non-surgical periodontal therapy on systemic inflammation and metabolic markers in patients undergoing haemodialysis and/or peritoneal dialysis: a systematic review and meta-analysis.,Review,14,Limitation/Future,0.99,0.5725082159042358,0.676567792892456,,Conclusion,False,False,False
36261851,The effect of antiretroviral therapyon the periodontal conditions of patients with HIV infection: A systematic review and meta-analysis.,Review,1,Aim,0.99,,0.5385364294052124,,,False,False,False
36261851,The effect of antiretroviral therapyon the periodontal conditions of patients with HIV infection: A systematic review and meta-analysis.,Review,2,Methods,0.99,0.7419164180755615,0.4084822535514831,0.1467887163162231,Aim,False,False,False
36261851,The effect of antiretroviral therapyon the periodontal conditions of patients with HIV infection: A systematic review and meta-analysis.,Review,3,Methods,0.95,0.1467887163162231,0.2013392448425293,0.1467887163162231,Methods,True,False,False
36261851,The effect of antiretroviral therapyon the periodontal conditions of patients with HIV infection: A systematic review and meta-analysis.,Review,4,Background,0.98,0.0466307252645492,0.7886139154434204,0.6076387166976929,Methods,False,True,False
36261851,The effect of antiretroviral therapyon the periodontal conditions of patients with HIV infection: A systematic review and meta-analysis.,Review,5,Results,0.99,0.2287564873695373,0.2561321556568146,0.1151493191719055,Background,False,False,False
36261851,The effect of antiretroviral therapyon the periodontal conditions of patients with HIV infection: A systematic review and meta-analysis.,Review,6,Results,0.99,0.1067142039537429,0.2738127112388611,0.5025304555892944,Results,True,False,False
36261851,The effect of antiretroviral therapyon the periodontal conditions of patients with HIV infection: A systematic review and meta-analysis.,Review,7,Results,0.98,0.7586818337440491,0.234654352068901,0.620756983757019,Results,True,False,False
36261851,The effect of antiretroviral therapyon the periodontal conditions of patients with HIV infection: A systematic review and meta-analysis.,Review,8,Results,0.99,0.2293606251478195,0.0453845970332622,0.6019229888916016,Results,True,False,False
36261851,The effect of antiretroviral therapyon the periodontal conditions of patients with HIV infection: A systematic review and meta-analysis.,Review,9,Results,0.98,0.1401507407426834,0.3315656781196594,0.4378279149532318,Results,True,False,False
36261851,The effect of antiretroviral therapyon the periodontal conditions of patients with HIV infection: A systematic review and meta-analysis.,Review,10,Results,0.99,0.1922557502985,0.052084743976593,0.670720100402832,Results,True,False,False
36261851,The effect of antiretroviral therapyon the periodontal conditions of patients with HIV infection: A systematic review and meta-analysis.,Review,11,Results,0.97,0.2312523126602172,0.2751597762107849,0.4344506561756134,Results,True,False,False
36261851,The effect of antiretroviral therapyon the periodontal conditions of patients with HIV infection: A systematic review and meta-analysis.,Review,12,Results,0.99,0.3752125203609466,0.1272591352462768,0.6645097732543945,Results,True,False,False
36261851,The effect of antiretroviral therapyon the periodontal conditions of patients with HIV infection: A systematic review and meta-analysis.,Review,13,Results,0.99,0.7404613494873047,0.0808940604329109,0.5647635459899902,Results,True,False,False
36261851,The effect of antiretroviral therapyon the periodontal conditions of patients with HIV infection: A systematic review and meta-analysis.,Review,14,Background,0.95,0.0824363231658935,0.7941998243331909,0.6076387166976929,Results,False,False,False
36261851,The effect of antiretroviral therapyon the periodontal conditions of patients with HIV infection: A systematic review and meta-analysis.,Review,15,Conclusion,0.98,0.0875396579504013,0.3355078101158142,0.3481051325798034,Background,False,False,False
36261851,The effect of antiretroviral therapyon the periodontal conditions of patients with HIV infection: A systematic review and meta-analysis.,Review,16,Conclusion,0.99,0.3481051325798034,0.3538435995578766,0.3481051325798034,Conclusion,True,False,False
20024665,Photodynamic therapy as an adjunctive treatment for chronic periodontitis: a meta-analysis.,Review,1,Background,0.98,,0.8051397800445557,0.5387176275253296,,False,False,False
20024665,Photodynamic therapy as an adjunctive treatment for chronic periodontitis: a meta-analysis.,Review,2,Background,0.95,0.5387176275253296,0.8726819753646851,0.5387176275253296,Background,True,False,False
20024665,Photodynamic therapy as an adjunctive treatment for chronic periodontitis: a meta-analysis.,Review,3,Aim,0.99,0.6750038862228394,0.8588658571243286,,Background,False,False,False
20024665,Photodynamic therapy as an adjunctive treatment for chronic periodontitis: a meta-analysis.,Review,4,Methods,0.98,0.186271384358406,0.1414879113435745,0.3484343886375427,Aim,False,False,False
20024665,Photodynamic therapy as an adjunctive treatment for chronic periodontitis: a meta-analysis.,Review,5,Methods,0.99,0.2813105583190918,0.2150919437408447,0.3954968750476837,Methods,True,False,False
20024665,Photodynamic therapy as an adjunctive treatment for chronic periodontitis: a meta-analysis.,Review,6,Methods,0.97,0.2221008539199829,0.0827421247959137,0.2307115793228149,Methods,True,False,False
20024665,Photodynamic therapy as an adjunctive treatment for chronic periodontitis: a meta-analysis.,Review,7,Methods,0.96,0.1501046419143676,0.045126486569643,0.3720804750919342,Methods,True,False,False
20024665,Photodynamic therapy as an adjunctive treatment for chronic periodontitis: a meta-analysis.,Review,8,Results,0.99,0.1032342463731765,0.1084138303995132,0.1117719262838363,Methods,False,True,False
20024665,Photodynamic therapy as an adjunctive treatment for chronic periodontitis: a meta-analysis.,Review,9,Results,0.99,0.1376776993274688,0.240129292011261,0.2492165565490722,Results,True,False,False
20024665,Photodynamic therapy as an adjunctive treatment for chronic periodontitis: a meta-analysis.,Review,10,Results,0.94,0.2212294191122055,0.2602513432502746,0.1711934357881546,Results,True,False,False
20024665,Photodynamic therapy as an adjunctive treatment for chronic periodontitis: a meta-analysis.,Review,11,Conclusion,0.98,0.2228264808654785,0.2162103205919265,,Results,False,False,False
20024665,Photodynamic therapy as an adjunctive treatment for chronic periodontitis: a meta-analysis.,Review,12,Limitation/Future,0.97,0.3849989473819732,0.0734849870204925,,Conclusion,False,False,False
40335202,PERIODONTITIS AS A RISK FACTOR FOR DEMENTIA: A SYSTEMATIC REVIEW AND META-ANALYSIS.,Review,1,Background,0.99,,0.4669606685638428,-0.0156975593417882,,False,False,False
40335202,PERIODONTITIS AS A RISK FACTOR FOR DEMENTIA: A SYSTEMATIC REVIEW AND META-ANALYSIS.,Review,2,Background,0.98,-0.0156975630670785,0.85684734582901,-0.0156975630670785,Background,True,True,True
40335202,PERIODONTITIS AS A RISK FACTOR FOR DEMENTIA: A SYSTEMATIC REVIEW AND META-ANALYSIS.,Review,3,Aim,0.99,0.908617377281189,0.8853602409362793,,Background,False,False,False
40335202,PERIODONTITIS AS A RISK FACTOR FOR DEMENTIA: A SYSTEMATIC REVIEW AND META-ANALYSIS.,Review,4,Methods,0.99,0.0121252126991748,0.1714974641799926,0.125187486410141,Aim,False,True,False
40335202,PERIODONTITIS AS A RISK FACTOR FOR DEMENTIA: A SYSTEMATIC REVIEW AND META-ANALYSIS.,Review,5,Methods,0.98,0.1354152560234069,0.1857601702213287,0.2447452247142791,Methods,True,False,False
40335202,PERIODONTITIS AS A RISK FACTOR FOR DEMENTIA: A SYSTEMATIC REVIEW AND META-ANALYSIS.,Review,6,Methods,0.97,0.2209747731685638,0.6903710961341858,0.1865960657596588,Methods,True,False,False
40335202,PERIODONTITIS AS A RISK FACTOR FOR DEMENTIA: A SYSTEMATIC REVIEW AND META-ANALYSIS.,Review,7,Results,0.99,0.0854091495275497,0.1413912922143936,0.0505249202251434,Methods,False,False,False
40335202,PERIODONTITIS AS A RISK FACTOR FOR DEMENTIA: A SYSTEMATIC REVIEW AND META-ANALYSIS.,Review,8,Results,0.98,0.1285048127174377,0.2214491814374923,0.2516830861568451,Results,True,False,False
40335202,PERIODONTITIS AS A RISK FACTOR FOR DEMENTIA: A SYSTEMATIC REVIEW AND META-ANALYSIS.,Review,9,Results,0.99,0.2188229262828827,0.8132306337356567,0.7388265132904053,Results,True,False,False
40335202,PERIODONTITIS AS A RISK FACTOR FOR DEMENTIA: A SYSTEMATIC REVIEW AND META-ANALYSIS.,Review,10,Results,0.99,0.8803966045379639,0.7753099799156189,0.749158501625061,Results,True,False,False
40335202,PERIODONTITIS AS A RISK FACTOR FOR DEMENTIA: A SYSTEMATIC REVIEW AND META-ANALYSIS.,Review,11,Results,0.98,0.9074221849441528,0.6851213574409485,0.73884117603302,Results,True,False,False
40335202,PERIODONTITIS AS A RISK FACTOR FOR DEMENTIA: A SYSTEMATIC REVIEW AND META-ANALYSIS.,Review,12,Conclusion,0.99,0.8607330322265625,0.8114233016967773,0.7229247689247131,Results,False,False,False
40335202,PERIODONTITIS AS A RISK FACTOR FOR DEMENTIA: A SYSTEMATIC REVIEW AND META-ANALYSIS.,Review,13,Conclusion,0.97,0.7229247689247131,0.6631907224655151,0.7229248285293579,Conclusion,True,False,False
38629069,"Higher odds of periodontitis in systemic lupus erythematosus compared to controls and rheumatoid arthritis: a systematic review, meta-analysis and network meta-analysis.",Review,1,Background,0.98,,0.7956907749176025,0.0239787623286247,,False,False,False
38629069,"Higher odds of periodontitis in systemic lupus erythematosus compared to controls and rheumatoid arthritis: a systematic review, meta-analysis and network meta-analysis.",Review,2,Aim,0.98,0.7012377977371216,0.8424344062805176,,Background,False,False,False
38629069,"Higher odds of periodontitis in systemic lupus erythematosus compared to controls and rheumatoid arthritis: a systematic review, meta-analysis and network meta-analysis.",Review,3,Methods,0.99,0.0261237751692533,0.1508819609880447,0.1359993517398834,Aim,False,True,False
38629069,"Higher odds of periodontitis in systemic lupus erythematosus compared to controls and rheumatoid arthritis: a systematic review, meta-analysis and network meta-analysis.",Review,4,Methods,0.97,0.0399880334734916,0.6607109308242798,0.1989681273698806,Methods,True,True,True
38629069,"Higher odds of periodontitis in systemic lupus erythematosus compared to controls and rheumatoid arthritis: a systematic review, meta-analysis and network meta-analysis.",Review,5,Results,0.99,0.3317516446113586,0.5658520460128784,0.6325256824493408,Methods,False,False,False
38629069,"Higher odds of periodontitis in systemic lupus erythematosus compared to controls and rheumatoid arthritis: a systematic review, meta-analysis and network meta-analysis.",Review,6,Results,0.99,0.5958945155143738,0.7517344951629639,0.8686633110046387,Results,True,False,False
38629069,"Higher odds of periodontitis in systemic lupus erythematosus compared to controls and rheumatoid arthritis: a systematic review, meta-analysis and network meta-analysis.",Review,7,Results,0.99,0.8980759382247925,0.7115211486816406,0.9078770875930786,Results,True,False,False
38629069,"Higher odds of periodontitis in systemic lupus erythematosus compared to controls and rheumatoid arthritis: a systematic review, meta-analysis and network meta-analysis.",Review,8,Results,0.98,0.8737835884094238,0.6654582023620605,0.8500750660896301,Results,True,False,False
38629069,"Higher odds of periodontitis in systemic lupus erythematosus compared to controls and rheumatoid arthritis: a systematic review, meta-analysis and network meta-analysis.",Review,9,Background,0.85,0.052286185324192,0.5300742387771606,0.0239787735044956,Results,False,True,False
38629069,"Higher odds of periodontitis in systemic lupus erythematosus compared to controls and rheumatoid arthritis: a systematic review, meta-analysis and network meta-analysis.",Review,10,Conclusion,0.95,0.0606157928705215,0.6787934303283691,0.5221613645553589,Background,False,True,False
38629069,"Higher odds of periodontitis in systemic lupus erythematosus compared to controls and rheumatoid arthritis: a systematic review, meta-analysis and network meta-analysis.",Review,11,Conclusion,0.96,0.5221613645553589,0.5717059969902039,0.5221613645553589,Conclusion,True,False,False
38629069,"Higher odds of periodontitis in systemic lupus erythematosus compared to controls and rheumatoid arthritis: a systematic review, meta-analysis and network meta-analysis.",Review,12,Methods,0.9,0.2323903441429138,0.2104843407869339,0.3061606585979461,Conclusion,False,False,False
27796062,Oral health status of children and young adults with autism spectrum disorders: systematic review and meta-analysis.,Review,1,Background,0.99,,0.8353673219680786,0.4256486892700195,,False,False,False
27796062,Oral health status of children and young adults with autism spectrum disorders: systematic review and meta-analysis.,Review,2,Background,0.98,0.4256486892700195,0.7830076217651367,0.4256486892700195,Background,True,False,False
27796062,Oral health status of children and young adults with autism spectrum disorders: systematic review and meta-analysis.,Review,3,Aim,0.99,0.5276737213134766,0.8762651085853577,,Background,False,False,False
27796062,Oral health status of children and young adults with autism spectrum disorders: systematic review and meta-analysis.,Review,4,Methods,0.95,0.0269294306635856,0.0130151137709617,0.0793518722057342,Aim,False,False,False
27796062,Oral health status of children and young adults with autism spectrum disorders: systematic review and meta-analysis.,Review,5,Methods,0.99,0.0288264080882072,0.2259449064731598,0.191487431526184,Methods,True,False,False
27796062,Oral health status of children and young adults with autism spectrum disorders: systematic review and meta-analysis.,Review,6,Methods,0.99,0.2045530825853347,0.7291576266288757,0.4960407614707947,Methods,True,False,False
27796062,Oral health status of children and young adults with autism spectrum disorders: systematic review and meta-analysis.,Review,7,Methods,0.98,0.6280645132064819,0.7236797213554382,0.4469918608665466,Methods,True,False,False
27796062,Oral health status of children and young adults with autism spectrum disorders: systematic review and meta-analysis.,Review,8,Results,0.99,0.1132835298776626,0.0442371889948844,0.1534071862697601,Methods,False,False,False
27796062,Oral health status of children and young adults with autism spectrum disorders: systematic review and meta-analysis.,Review,9,Results,0.99,0.2433839440345764,0.1293458342552185,0.2236839830875396,Results,True,False,False
27796062,Oral health status of children and young adults with autism spectrum disorders: systematic review and meta-analysis.,Review,10,Results,0.99,0.0980170518159866,0.6635205745697021,0.4250102639198303,Results,True,False,False
27796062,Oral health status of children and young adults with autism spectrum disorders: systematic review and meta-analysis.,Review,11,Results,0.99,0.6891231536865234,0.6693312525749207,0.4491156935691833,Results,True,False,False
27796062,Oral health status of children and young adults with autism spectrum disorders: systematic review and meta-analysis.,Review,12,Conclusion,0.99,0.0188525393605232,0.0399730876088142,0.0046485252678394,Results,False,False,False
27796062,Oral health status of children and young adults with autism spectrum disorders: systematic review and meta-analysis.,Review,13,Conclusion,0.99,0.0046485252678394,0.8575531244277954,0.0046485215425491,Conclusion,True,True,True
35797566,A Systematic Review and Meta-Analysis of the Association Between Periodontal Disease and Severe Mental Illness.,Review,1,Background,0.99,,0.4869767129421234,0.0239401012659072,,False,False,False
35797566,A Systematic Review and Meta-Analysis of the Association Between Periodontal Disease and Severe Mental Illness.,Review,2,Background,0.98,0.0239401012659072,0.8018981218338013,0.0239401012659072,Background,True,True,True
35797566,A Systematic Review and Meta-Analysis of the Association Between Periodontal Disease and Severe Mental Illness.,Review,3,Aim,0.98,0.6376097202301025,0.7831462621688843,,Background,False,False,False
35797566,A Systematic Review and Meta-Analysis of the Association Between Periodontal Disease and Severe Mental Illness.,Review,4,Methods,0.99,0.0351550430059433,0.1491474062204361,0.0820252075791359,Aim,False,True,False
35797566,A Systematic Review and Meta-Analysis of the Association Between Periodontal Disease and Severe Mental Illness.,Review,5,Methods,0.99,0.0886728689074516,0.6435556411743164,0.5060821771621704,Methods,True,True,True
35797566,A Systematic Review and Meta-Analysis of the Association Between Periodontal Disease and Severe Mental Illness.,Review,6,Methods,0.97,0.5694203972816467,0.6008267402648926,0.3567473888397217,Methods,True,False,False
35797566,A Systematic Review and Meta-Analysis of the Association Between Periodontal Disease and Severe Mental Illness.,Review,7,Methods,0.95,0.1954708397388458,0.284494400024414,0.3106439113616943,Methods,True,False,False
35797566,A Systematic Review and Meta-Analysis of the Association Between Periodontal Disease and Severe Mental Illness.,Review,8,Results,0.99,0.4219025373458862,0.184157907962799,0.2243367135524749,Methods,False,False,False
35797566,A Systematic Review and Meta-Analysis of the Association Between Periodontal Disease and Severe Mental Illness.,Review,9,Results,0.99,0.1815877854824066,0.2378972023725509,0.3117499053478241,Results,True,False,False
35797566,A Systematic Review and Meta-Analysis of the Association Between Periodontal Disease and Severe Mental Illness.,Review,10,Results,0.98,0.2388744950294494,0.5644122958183289,0.5537875890731812,Results,True,False,False
35797566,A Systematic Review and Meta-Analysis of the Association Between Periodontal Disease and Severe Mental Illness.,Review,11,Results,0.98,0.3388790786266327,0.2144954800605774,0.5169450640678406,Results,True,False,False
35797566,A Systematic Review and Meta-Analysis of the Association Between Periodontal Disease and Severe Mental Illness.,Review,12,Results,0.98,0.4135831296443939,0.5479938983917236,0.6649669408798218,Results,True,False,False
35797566,A Systematic Review and Meta-Analysis of the Association Between Periodontal Disease and Severe Mental Illness.,Review,13,Results,0.98,0.3719246983528137,0.15885791182518,0.3672753572463989,Results,True,False,False
35797566,A Systematic Review and Meta-Analysis of the Association Between Periodontal Disease and Severe Mental Illness.,Review,14,Conclusion,0.99,0.0943579375743866,0.6703888177871704,0.4363148212432861,Results,False,True,False
35797566,A Systematic Review and Meta-Analysis of the Association Between Periodontal Disease and Severe Mental Illness.,Review,15,Conclusion,0.96,0.4363148808479309,0.5046548247337341,0.4363148808479309,Conclusion,True,False,False
33864280,Periodontal health status of children and adolescents with diabetes mellitus: a systematic review and meta-analysis.,Review,1,Background,0.99,,0.8157655000686646,0.3309468328952789,,False,False,False
33864280,Periodontal health status of children and adolescents with diabetes mellitus: a systematic review and meta-analysis.,Review,2,Background,0.96,0.3309468328952789,0.8157655000686646,0.3309468328952789,Background,True,False,False
33864280,Periodontal health status of children and adolescents with diabetes mellitus: a systematic review and meta-analysis.,Review,3,Methods,0.99,0.1209567338228225,0.1619597375392913,0.1936094313859939,Background,False,False,False
33864280,Periodontal health status of children and adolescents with diabetes mellitus: a systematic review and meta-analysis.,Review,4,Methods,0.99,0.1936094313859939,0.3666508793830871,0.1936094313859939,Methods,True,False,False
33864280,Periodontal health status of children and adolescents with diabetes mellitus: a systematic review and meta-analysis.,Review,5,Results,0.98,0.3192992806434631,0.0616049282252788,0.2292041629552841,Methods,False,False,False
33864280,Periodontal health status of children and adolescents with diabetes mellitus: a systematic review and meta-analysis.,Review,6,Results,0.99,0.1272770166397094,0.2855905890464782,0.5702430009841919,Results,True,False,False
33864280,Periodontal health status of children and adolescents with diabetes mellitus: a systematic review and meta-analysis.,Review,7,Results,0.98,0.7946715354919434,0.3259893655776977,0.7336809635162354,Results,True,False,False
33864280,Periodontal health status of children and adolescents with diabetes mellitus: a systematic review and meta-analysis.,Review,8,Conclusion,0.98,0.3533998429775238,0.5024293661117554,,Results,False,False,False
25261053,Global burden of severe periodontitis in 1990-2010: a systematic review and meta-regression.,Review,1,Aim,0.98,,1.0000001192092896,,,False,False,False
25261053,Global burden of severe periodontitis in 1990-2010: a systematic review and meta-regression.,Review,2,Methods,0.99,0.1763359904289245,0.1763359904289245,0.4992583096027374,Aim,False,True,False
25261053,Global burden of severe periodontitis in 1990-2010: a systematic review and meta-regression.,Review,3,Methods,0.99,0.5516783595085144,0.1779101639986038,0.6023603677749634,Methods,True,False,False
25261053,Global burden of severe periodontitis in 1990-2010: a systematic review and meta-regression.,Review,4,Methods,0.99,0.5214967727661133,0.1955749988555908,0.5046156644821167,Methods,True,False,False
25261053,Global burden of severe periodontitis in 1990-2010: a systematic review and meta-regression.,Review,5,Methods,0.98,0.3144097030162811,0.4366979897022247,0.3475800156593323,Methods,True,False,False
25261053,Global burden of severe periodontitis in 1990-2010: a systematic review and meta-regression.,Review,6,Results,0.99,0.210008442401886,0.2797839641571045,0.564052939414978,Methods,False,True,False
25261053,Global burden of severe periodontitis in 1990-2010: a systematic review and meta-regression.,Review,7,Results,0.99,0.5646947622299194,0.3701323568820953,0.7816840410232544,Results,True,False,False
25261053,Global burden of severe periodontitis in 1990-2010: a systematic review and meta-regression.,Review,8,Results,0.99,0.8407303690910339,0.4010676443576813,0.7876541614532471,Results,True,False,False
25261053,Global burden of severe periodontitis in 1990-2010: a systematic review and meta-regression.,Review,9,Results,0.98,0.6295533776283264,0.3092473149299621,0.6434248685836792,Results,True,False,False
25261053,Global burden of severe periodontitis in 1990-2010: a systematic review and meta-regression.,Review,10,Results,0.98,0.5378597378730774,0.502329409122467,0.5952599048614502,Results,True,False,False
25261053,Global burden of severe periodontitis in 1990-2010: a systematic review and meta-regression.,Review,11,Conclusion,0.97,0.3745938539505005,0.4887397289276123,,Results,False,False,False
37173720,Periostin level in gingival crevicular fluid in periodontal disease: a systematic review and meta-analysis.,Review,1,Background,0.99,,0.4204686880111694,0.1084585487842559,,False,False,False
37173720,Periostin level in gingival crevicular fluid in periodontal disease: a systematic review and meta-analysis.,Review,2,Background,0.97,0.108208417892456,0.8653168082237244,0.6258691549301147,Background,True,False,False
37173720,Periostin level in gingival crevicular fluid in periodontal disease: a systematic review and meta-analysis.,Review,3,Background,0.96,0.8195533752441406,0.8860702514648438,0.616783857345581,Background,True,False,False
37173720,Periostin level in gingival crevicular fluid in periodontal disease: a systematic review and meta-analysis.,Review,4,Aim,0.99,0.7282238602638245,0.8148927688598633,,Background,False,False,False
37173720,Periostin level in gingival crevicular fluid in periodontal disease: a systematic review and meta-analysis.,Review,5,Methods,0.99,-0.0367194339632988,0.0941211581230163,0.2325316667556762,Aim,False,True,False
37173720,Periostin level in gingival crevicular fluid in periodontal disease: a systematic review and meta-analysis.,Review,6,Methods,0.99,0.064040869474411,0.138482004404068,0.4467498660087585,Methods,True,False,False
37173720,Periostin level in gingival crevicular fluid in periodontal disease: a systematic review and meta-analysis.,Review,7,Methods,0.97,0.5274976491928101,0.1097816377878189,0.447184294462204,Methods,True,False,False
37173720,Periostin level in gingival crevicular fluid in periodontal disease: a systematic review and meta-analysis.,Review,8,Methods,0.99,0.2219699919223785,0.0366609022021293,0.3201034665107727,Methods,True,False,False
37173720,Periostin level in gingival crevicular fluid in periodontal disease: a systematic review and meta-analysis.,Review,9,Methods,0.98,0.2420080602169037,0.1085775345563888,0.5006231069564819,Methods,True,False,False
37173720,Periostin level in gingival crevicular fluid in periodontal disease: a systematic review and meta-analysis.,Review,10,Methods,0.99,0.5293773412704468,0.04807785525918,0.4796481132507324,Methods,True,False,False
37173720,Periostin level in gingival crevicular fluid in periodontal disease: a systematic review and meta-analysis.,Review,11,Results,0.99,0.1781162321567535,0.1686938256025314,0.1768336594104766,Methods,False,False,False
37173720,Periostin level in gingival crevicular fluid in periodontal disease: a systematic review and meta-analysis.,Review,12,Results,0.98,0.2827437222003937,0.1678005158901214,0.2975785136222839,Results,True,False,False
37173720,Periostin level in gingival crevicular fluid in periodontal disease: a systematic review and meta-analysis.,Review,13,Results,0.99,0.2093954682350158,0.6799734830856323,0.5531402826309204,Results,True,False,False
37173720,Periostin level in gingival crevicular fluid in periodontal disease: a systematic review and meta-analysis.,Review,14,Results,0.99,0.8361928462982178,0.7367477416992188,0.5270709991455078,Results,True,False,False
37173720,Periostin level in gingival crevicular fluid in periodontal disease: a systematic review and meta-analysis.,Review,15,Conclusion,0.99,-0.0054650297388434,0.1260155290365219,0.1157935857772827,Results,False,True,False
37173720,Periostin level in gingival crevicular fluid in periodontal disease: a systematic review and meta-analysis.,Review,16,Conclusion,0.99,-0.0137691050767898,0.69620281457901,0.1014866530895233,Conclusion,True,True,True
37173720,Periostin level in gingival crevicular fluid in periodontal disease: a systematic review and meta-analysis.,Review,17,Conclusion,0.95,0.1703962385654449,0.1319048553705215,0.2572730183601379,Conclusion,True,False,False
35119242,Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,Review,1,Aim,0.99,,0.4959683120250702,0.0534807555377483,,False,False,False
35119242,Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,Review,2,Aim,0.98,0.0306615345180034,0.7554664015769958,0.6300414204597473,Aim,True,False,False
35119242,Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,Review,3,Methods,0.99,0.0201066918671131,0.2024626433849334,-0.052701536566019,Aim,False,False,False
35119242,Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,Review,4,Aim,0.98,0.070149652659893,0.7995887994766235,0.6727242469787598,Methods,False,False,False
35119242,Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,Review,5,Methods,0.99,0.0630273073911666,0.0930520519614219,0.1368322819471359,Aim,False,False,False
35119242,Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,Review,6,Methods,0.99,0.0788732171058654,0.7356218099594116,0.229444146156311,Methods,True,False,False
35119242,Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,Review,7,Methods,0.99,0.2347055822610855,0.2297935783863067,0.1370130777359008,Methods,True,False,False
35119242,Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,Review,8,Methods,0.97,0.137526050209999,0.1414739936590194,0.2438455522060394,Methods,True,False,False
35119242,Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,Review,9,Results,0.99,0.112476460635662,0.4404097199440002,0.522547721862793,Methods,False,False,False
35119242,Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,Review,10,Results,0.99,0.6358690857887268,0.4913829267024994,0.7338232398033142,Results,True,False,False
35119242,Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,Review,11,Results,0.99,0.3127439618110657,0.0445583574473857,0.2407901138067245,Results,True,False,False
35119242,Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,Review,12,Results,0.99,0.2200151979923248,0.5723202228546143,0.7710311412811279,Results,True,False,False
35119242,Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,Review,13,Results,0.98,0.4083479642868042,0.3114430904388428,0.4033338725566864,Results,True,False,False
35119242,Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,Review,14,Results,0.99,0.5247777700424194,0.5654798746109009,0.7236015200614929,Results,True,False,False
35119242,Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,Review,15,Conclusion,0.99,0.1078175082802772,0.3343435525894165,0.0270354952663183,Results,False,False,False
35119242,Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,Review,16,Conclusion,0.98,0.0270354952663183,0.6605956554412842,0.0270354859530925,Conclusion,True,False,False
35119242,Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,Review,17,Limitation/Future,0.99,0.1171877980232238,0.1788056939840316,,Conclusion,False,False,False
35119242,Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,Review,18,Background,0.6,0.0253485590219497,0.4622462093830108,,Limitation/Future,False,False,False
